Time,Event,EventTime,H1,H2,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1
0,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,1311070100.77453
0.01,1,0.01,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.02,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.03,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.04,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.05,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.06,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.07,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.08,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.09,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.1,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.11,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.12,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.13,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.14,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.15,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.16,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.17,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.18,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.19,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.2,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.21,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.22,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.23,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.24,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.25,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.26,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.27,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.28,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.29,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.3,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.31,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.32,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.33,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.34,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.35,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.36,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.37,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.38,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.39,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.4,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.41,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.42,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.43,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.44,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.45,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.46,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.47,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.48,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.49,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.5,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.51,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.52,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.53,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.54,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.55,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.56,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.57,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.58,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.59,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.6,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.61,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.62,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.63,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.64,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.65,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.66,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.67,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.68,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.69,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.7,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.71,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.72,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.73,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.74,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.75,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.76,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.77,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.78,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.79,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.8,NaN,NaN,0,0,0,0,0,0,0,1,-1,0.5,589981545.348538,0,0
0.81,NaN,NaN,1,0,0,1,1,1,1,0.808063808816656,-0.951226,0.448517,589981545.348538,1311070100.77453,0
0.82,NaN,NaN,1,0,0,0,1,1,1,0.65300282841521,-0.908322199432388,0.400475020754,434172239.979748,964827199.954995,33120267.2975997
0.83,NaN,NaN,1,0,0,1,1,1,1,0.527652618481615,-0.870246165978269,0.355554482562763,327674881.180463,728166402.623251,109699715.450926
0.84,NaN,NaN,1,0,0,1,1,1,1,0.426356111032597,-0.836155608321646,0.313482552703537,254204111.367409,564898025.260908,206089086.334867
0.85,1,0.84,1,0,0.000503147921059536,1,1,1,1,0.344497592990986,-0.805366735021754,0.274024671740831,203002359.871017,451116355.268926,0
0.86,NaN,NaN,1,0,0.000503147921059536,1,1,1,1,0.278347069693416,-0.777324993654507,0.236977799877926,166879877.871078,370844173.04684,7084713.91429159
0.87,NaN,NaN,1,0,0.000503147921059536,1,1,1,1,0.224890302612463,-0.751580319045641,0.202164899398306,141031097.067542,313402437.92787,23820296.9856571
0.88,NaN,NaN,1,0,0.000503147921059536,1,1,1,1,0.181691461480209,-0.727767129995265,0.169430456010872,122232416.062,271627591.248888,45433670.3077493
0.89,NaN,NaN,1,0,0.000503147921059536,0,1,1,1,0.146922873614716,-0.705588163324953,0.13863684046397,108312357.812292,240694128.47176,69036231.3679978
0.9,NaN,NaN,1,0,0.000503147921059536,1,1,1,1,0.118685358367698,-0.684797976667105,0.109661349883926,97813379.7375253,217363066.08339,92863036.7803935
0.91,1,0.06,1,0,0.000870420548851023,1,1,1,1,0.0958663963964595,-0.665203428575611,0.0823939168780418,89704257.3805073,199342794.178905,0
0.92,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.0774262106758063,-0.646643218754017,0.0567348807873815,83319690.3160314,185154867.368959,1001987.78250076
0.93,NaN,NaN,1,0,0.000870420548851023,0,1,1,1,0.0627357669967646,-0.628985337578512,0.0325935376549216,78185540.1865026,173745644.858895,3523831.53909341
0.94,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.0506530840128777,-0.612116335001235,0.00988682749915973,73974361.1438607,164387469.208579,7003592.97550953
0.95,NaN,NaN,1,0,0.000870420548851023,0,1,1,1,0.0411001891554387,-0.595953377179738,-0.0114615650441788,70444415.0740484,156543144.608996,11131933.7255977
0.96,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.0331692004746794,-0.580417551857522,-0.0315224930202955,67436539.5166396,149858976.703644,15615090.3097885
0.97,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.0267601050738485,-0.565454011728396,-0.0503616692297068,64832250.3689355,144071667.486523,20364904.7343778
0.98,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.0215808638076737,-0.55101168606194,-0.0680406686089468,62545508.7210418,138990019.380093,25237366.037641
0.99,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.0173954775065478,-0.53704787154827,-0.0846171998699684,60511069.1902356,134469042.644968,30159625.435482
1,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.0140132333535176,-0.52352666159487,-0.100145525383311,58679778.95877,130399508.797267,35081880.480411
1.01,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.0112800147955006,-0.510417676176764,-0.114676812740364,57014004.9801204,126697788.844712,39969620.2028303
1.02,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.00907127901301859,-0.497695034587023,-0.128259430655228,55484468.7841508,123298819.520335,44798537.3762026
1.03,NaN,NaN,1,0,0.000870420548851023,1,1,1,1,0.00728638195730863,-0.485336524497259,-0.140939199453375,54068038.8785992,120151197.507998,49551196.3076669
1.04,1,0.13,1,0,0.00120677532617032,0,1,1,1,0.00611975408164624,-0.473322929677551,-0.152759604443532,52746177.6465913,117213728.103536,0
1.05,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.00490123104806719,-0.461630760948716,-0.163761978892214,51489330.8959432,114420735.324318,103574.734882113
1.06,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.00391653283644769,-0.45025344525989,-0.173985431229957,50315184.8814994,111811521.958887,395828.943366391
1.07,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.00312079033405228,-0.439177602004055,-0.183467502007492,49197987.622378,109328861.383062,847053.468283078
1.08,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.00247774445192653,-0.428391271110105,-0.192243984059574,48129152.2131468,106953671.584771,1432087.19663832
1.09,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.00195809393021365,-0.417883668427594,-0.200349031245723,47101492.6030413,104669983.562314,2129547.09072704
1.1,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.0015381601864133,-0.407644987368974,-0.207815255063079,46108971.4032348,102464380.896077,2921169.46128121
1.11,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.00119880836857829,-0.397666237949541,-0.214673811135282,45146505.3821741,100325567.515942,3791296.99728749
1.12,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.000924575449771274,-0.387939116064981,-0.220954477208401,44209812.7581985,98244028.3515523,4726472.9217019
1.13,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.000702965634219974,-0.378455897220011,-0.226685723983236,43295291.1578509,96211758.1285576,5715114.85298355
1.14,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.000523880969394444,-0.369209350031585,-0.231894779869069,42399918.3916519,94222040.8703375,6747248.76174502
1.15,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.000379161219071615,-0.360192665727164,-0.236607690546187,41521170.4740466,92269267.7201036,7814288.88184943
1.16,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.000262212031077733,-0.351399400583426,-0.240849374064348,40656952.8974101,90348784.2164669,8908853.288597
1.17,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,0.000167704456666374,-0.342823428836596,-0.244643672074536,39805542.2768093,88456760.6151317,10024607.5871043
1.18,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,9.13321297239595e-05,-0.334458904068973,-0.248013397686123,38965536.2596943,86590080.5770984,11156131.1006716
1.19,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,2.96150413431786e-05,-0.326300227458796,-0.250980380356196,38135810.1436122,84746244.7635827,12298801.3457641
1.2,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-2.02590315140375e-05,-0.318342021589745,-0.253565508148451,37315479.0347417,82923286.7438704,13448693.5893429
1.21,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-6.05626687825366e-05,-0.310579108766237,-0.255788767642783,36503864.6584285,81119699.2409523,14602493.0186062
1.22,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-9.31323604883089e-05,-0.303006492982559,-0.257669281730822,35700466.1331723,79334369.1848274,15757417.5917858
1.23,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-0.000119452188913277,-0.295619344857068,-0.259225345495404,34904934.16477,77566520.3661556,16911150.0370921
1.24,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-0.000140721452822121,-0.28841298897457,-0.260474460341496,34117048.2237055,75815662.7193456,18061777.7644798
1.25,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-0.00015790931514097,-0.281382893186517,-0.26143336652124,33336696.3476762,74081547.4392805,19207739.6795168
1.26,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-0.00017179896418373,-0.274524659504846,-0.262118074175446,32563857.2703086,72364127.2673524,20347779.0601433
1.27,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-0.000183023300692376,-0.267834016294841,-0.262543892997121,31798584.6222226,70663521.382717,21480901.7897494
1.28,NaN,NaN,1,0,0.00120677532617032,0,1,1,1,8.36679374135608e-05,-0.261306811528692,-0.262725460608946,31040992.9856075,68979984.4124611,22606339.3440043
1.29,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,2.34215462236069e-05,-0.254932281905952,-0.262676769735213,30273124.7420924,67273610.5379832,23713962.1023095
1.3,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-2.52640444681243e-05,-0.248714677165864,-0.262410963423937,29534209.1918893,65631575.9819762,24825666.9920164
1.31,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-6.46072597908378e-05,-0.242649888448073,-0.261940879486988,28803046.7727704,64006770.6061565,25927811.1264542
1.32,NaN,NaN,1,0,0.00120677532617032,1,1,1,1,-9.64008268388452e-05,-0.236733961195734,-0.26127877409255,28079984.3933519,62399965.3185597,27020346.9225406
1.33,1,0.29,1,0,0.000592634106216251,1,1,1,1,-0.000122093462718876,-0.230963081011018,-0.260436347024306,27365364.5491831,60811921.220407,0
1.34,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000142855887314617,-0.225333561847677,-0.259424765588197,26659522.1274576,59243382.5054613,15109.7435270351
1.35,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000159634168729831,-0.219841836101422,-0.258254687293415,25962781.6223732,57695070.2719405,59558.5905884133
1.36,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000173192832167717,-0.21448444624289,-0.256936281414804,25275454.7296441,56167677.1769869,132100.370543445
1.37,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.00018414969656118,-0.209258037705962,-0.255479249528033,24597838.293844,54661862.8752088,231577.135461645
1.38,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000193004026332453,-0.204159352799077,-0.253892845095876,23930212.5848635,53178250.1885856,356906.952472154
1.39,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000200159281055257,-0.199185225451556,-0.252185892173265,23272839.8809354,51717421.9576343,507073.321039134
1.4,NaN,NaN,1,0,0.000592634106216251,0,1,1,1,-4.80285723849528e-05,-0.194332576642856,-0.250366803290043,22625963.3361403,50279918.5247562,681116.011521478
1.41,NaN,NaN,1,0,0.000592634106216251,0,1,1,1,7.49094703371893e-05,-0.189594559369061,-0.248443596563058,21980408.0060485,48845351.1245521,879712.410612696
1.42,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,1.63437589114546e-05,-0.184969090032475,-0.246423779908486,21347432.460132,47438738.8002934,1100693.79386608
1.43,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-3.09836610173731e-05,-0.180457850258605,-0.244314532042561,20736068.4435322,46080152.0967381,1341080.46212478
1.44,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-6.92293276812182e-05,-0.176057780262889,-0.242122843010372,20135425.6684543,44745390.3743428,1601912.34327046
1.45,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000100135956877605,-0.171765947471232,-0.239855357926753,19545749.5870112,43434999.082247,1882416.45894851
1.46,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000125111851184238,-0.167579533325832,-0.237518393181099,18967244.0119311,42149431.1376247,2181841.78260735
1.47,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000145295071180583,-0.163495822349329,-0.235117951633146,18400075.2297357,40889056.0660792,2499456.18965197
1.48,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.00016160529272539,-0.159512193040597,-0.232659736911867,17844375.5359981,39654167.8577736,2834544.00440529
1.49,NaN,NaN,1,0,0.000592634106216251,0,1,1,1,-1.68727859836803e-05,-0.15562611025719,-0.230149166911118,17300246.295888,38444991.76864,3186404.03097158
1.5,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-5.78262166794908e-05,-0.15183126778298,-0.227591386560641,16759333.6367764,37242963.6372809,3558095.29803659
1.51,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-9.09210116522208e-05,-0.148129968863502,-0.224991147763954,16239964.0677239,36088809.0393864,3941220.58167118
1.52,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000117665180228044,-0.144519740603539,-0.222353118381733,15732024.2052205,34960053.7893789,4339116.83709812
1.53,NaN,NaN,1,0,0.000592634106216251,0,1,1,1,1.86355704463249e-05,-0.140998207190191,-0.21968172118963,15235572.3375995,33856827.4168877,4751126.04059676
1.54,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-2.91316297815521e-05,-0.137559229445787,-0.216981145622141,14742663.9218148,32761475.3818106,5181359.11898246
1.55,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-6.77326864233014e-05,-0.134205282950348,-0.214255226615136,14270602.927023,31712450.94894,5619290.08493616
1.56,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-9.89265091039521e-05,-0.130934070512062,-0.211507752448674,13809757.4682478,30688349.9294396,6069469.06591089
1.57,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000124134486762767,-0.127743393855262,-0.208742302537245,13360135.436749,29689189.8594421,6531267.57889798
1.58,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000144505255172677,-0.124631142977042,-0.205962257993462,12921714.5465806,28714921.2146236,7004066.55296709
1.59,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000160967036090873,-0.121595287342919,-0.203170811463869,12494446.5391967,27765436.7537705,7487256.36324604
1.6,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000174269932945114,-0.118633868573596,-0.200370976324989,12078260.7422839,26840579.4272975,7980236.94107227
1.61,NaN,NaN,1,0,0.000592634106216251,1,1,1,1,-0.000185020110316201,-0.115744994341547,-0.197565595312746,11673067.0965813,25940149.103514,8482417.93478987
