Time,Event,EventTime,H1,H2,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1
2.72,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000226105412840931,-0.00766231643081052,-0.0217801119089507,116085.727010363,257968.282245252,5402.4430191753
2.73,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.00022690877630385,-0.0074809695527153,-0.02129556093255,110960.988548283,246579.974551739,7198.17471892607
2.74,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000227557980745142,-0.00730406477256095,-0.0208214165272113,106059.802536129,235688.450080287,9203.64925121163
2.75,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000228082608047786,-0.00713149000142894,-0.0203574739802882,101372.743026944,225272.762282097,11403.4365081541
2.76,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000228506563568071,-0.00696313660532655,-0.0199035317581658,96890.7402658285,215312.756146286,13782.8719231099
2.77,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000228849165415658,-0.00679889918249819,-0.0194593915157301,92605.0741652244,205789.053700499,16328.027824883
2.78,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000229126024709507,-0.0066386753727316,-0.0190248580978689,88507.3664089471,196683.036464327,19025.6847184483
2.79,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000229349756919741,-0.00648236569278138,-0.0185997395343767,84589.5715727231,187976.825717162,21863.3027839971
2.8,NaN,NaN,1,0,4.9268235881657e-06,0,1,1,1,-0.000184393955332918,-0.00632987339315353,-0.0181838470293855,80843.9675652552,179653.261256123,24828.9938091821
2.81,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000193201413799965,-0.00618000358610339,-0.0177769949462427,77082.1573778026,171293.683061783,28068.5940712551
2.82,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000200318791446853,-0.00603400344152743,-0.01737896300878,73692.9209536136,163762.046563586,31237.8038417295
2.83,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000206070401262324,-0.00589173737396592,-0.0169895813065128,70447.4095499328,156549.798999851,34505.9254320194
2.84,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000210718323167085,-0.00575308101350259,-0.0166086811070599,67340.5920501702,149645.760111489,37863.1059509371
2.85,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000214474346041697,-0.00561791941457338,-0.0162360952006488,64367.3981664113,143038.662592025,41300.0224868953
2.86,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000217509618174855,-0.0054861455996871,-0.0158716581713192,61522.7720714336,136717.271269852,44807.8660097931
2.87,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000219962445867836,-0.00535765937400596,-0.0155152066088356,58801.7133778935,130670.474173097,48378.3233759505
2.88,NaN,NaN,1,0,4.9268235881657e-06,1,1,1,1,-0.000221944595549156,-0.00523236635901946,-0.0151665792726418,56199.3080116729,124887.351137051,52003.5580633643
2.89,1,0.23,1,0,2.10588224975235e-06,1,1,1,1,-0.000223546386563829,-0.00511017720347371,-0.0148256172170204,53710.7510519966,119357.224559993,0
2.9,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000224840806697113,-0.00499100693774172,-0.0144921638848755,51331.3632146279,114069.696032506,59.9320832803112
2.91,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000225886837962182,-0.00487477444430394,-0.014166065176136,49056.6023272632,109014.671838363,234.464770078603
2.92,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000226732144195733,-0.00476140202224808,-0.013847169495638,46882.070878531,104182.379730069,515.977851540858
2.93,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000227415242925517,-0.00465081502793202,-0.0135353277844163,44803.5205044512,99563.3788987804,897.21133364451
2.94,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000227967260473844,-0.00454294157737507,-0.0132303935375883,42816.8541003966,95148.5646675479,1371.25581059882
2.95,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000228413350270788,-0.0044377122987088,-0.0129322228114098,40918.1261051132,90929.1691224737,1931.5416708002
2.96,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000228773839004417,-0.00433506012525324,-0.0126406742215929,39103.5413899061,86896.7586442358,2571.82754108613
2.97,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000229065152833972,-0.00423492012159049,-0.0123556089345783,37369.4530953763,83043.2291008361,3286.18828021199
2.98,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000229300565870146,-0.00413722933646742,-0.012076890653139,35712.3596857234,79360.7993016077,4069.00275794646
2.99,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000229490805027983,-0.00404192667753887,-0.0118043855974282,34128.9014330153,75842.0031844784,4914.94159788037
3,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000229644538813344,-0.00394895280391595,-0.0115379624823797,32615.8564980255,72479.6811067232,5818.95501663815
3.01,NaN,NaN,1,0,2.10588224975235e-06,0,1,1,1,-0.000185173487014704,-0.00385825003325489,-0.0112774924921955,31170.1367379036,69266.9705286748,6776.2608569686
3.02,NaN,NaN,1,0,2.10588224975235e-06,0,1,1,1,-0.000149236074287809,-0.00376867471552173,-0.0110228492525197,29675.6118610236,65945.8041356079,7865.39257513041
3.03,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000164790048864364,-0.00368040746537796,-0.0107738714740609,28267.3504177959,62816.3342617686,8997.00415815998
3.04,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000177359340151474,-0.00359467210344144,-0.0105304096023549,27043.4730747055,60096.6068326788,10067.823477081
3.05,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000187516684994918,-0.00351133409708309,-0.0102923612199172,25868.0789388804,57484.6198641786,11178.3778137104
3.06,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000195724916621664,-0.00343027616185449,-0.0100596228070073,24740.2828963182,54978.4064362627,12324.6643292142
3.07,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000202358054265091,-0.003351395160637,-0.00983209037145233,23658.9833139769,52575.5184755043,13502.9234696769
3.08,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000207718345859845,-0.00327459959272391,-0.00960965995042672,22622.9210797585,50273.1579550189,14709.6241841462
3.09,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000212050040379898,-0.00319980755975663,-0.00939222800882965,21630.7270786466,48068.2823969924,15941.4515877246
3.1,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.00021555051737511,-0.00312694511713159,-0.00917969175417656,20680.9600095279,45957.6889100621,17195.2958998982
3.11,NaN,NaN,1,0,2.10588224975235e-06,1,1,1,1,-0.000218379280838756,-0.00305594493702733,-0.0089719493840999,19772.1362376837,43938.080528186,18468.2420592528
3.12,1,0.23,1,0,8.82185327421419e-07,1,1,1,1,-0.000220665227223836,-0.00298674522336986,-0.00876890027946748,18902.7531462292,42006.1181027317,0
3.13,NaN,NaN,1,0,8.82185327421419e-07,0,1,1,1,-0.00017815205113455,-0.00291928883050385,-0.0085704451536321,18071.3072234821,40158.460496627,20.8115393353232
3.14,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.00018815728108203,-0.00285244072786537,-0.00837648616630969,17189.4769098074,38198.8375773497,91.0437231241418
3.15,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000196242587444428,-0.00278746684744866,-0.0081868898787714,16445.6736692847,36545.9414872993,190.169415918354
3.16,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000202776388198333,-0.00272427466141994,-0.00800157088149035,15732.0343956674,34960.0764348165,323.208003015185
3.17,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000208056404857969,-0.00266278288303089,-0.00782044352062509,15047.8589901467,33439.6866447704,487.959717618515
3.18,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000212323228560754,-0.00260291946840768,-0.00764342229222158,14392.3466311287,31982.9925136194,682.281769575131
3.19,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000215771282929565,-0.00254461999790654,-0.00747042215430264,13764.6262101732,30588.0582448293,904.098724158344
3.2,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000218557683249436,-0.00248782636429439,-0.00730135877269081,13163.780562237,29252.84569386,1151.41014389848
3.21,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000220809395639126,-0.00243248570896975,-0.00713614871336983,12588.8655825648,27975.256850144,1422.29579873433
3.22,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000222629022434934,-0.00237854955871656,-0.00697470959173281,12038.9251719134,26753.1670486964,1714.91882220748
3.23,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.00022409947740564,-0.00232597312459826,-0.00681696018707963,11513.0028053722,25584.4506786048,2027.52719511689
3.24,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000225287763831108,-0.00227471473196417,-0.00666282052912114,11010.1503864402,24467.000858756,2358.45390709811
3.25,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.00022624802759782,-0.00222473535649231,-0.00651221196195112,10529.4349307526,23398.7442905614,2706.11610090324
3.26,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.00022702402442981,-0.00217599824600256,-0.00636505718989856,10069.9435235391,22377.6522745313,3069.01345491584
3.27,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000227651113677716,-0.00212846861166106,-0.00622128030882617,9630.78691063643,21401.7486903032,3445.72601253169
3.28,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000228157869515662,-0.00208211337533774,-0.00608080682575606,9211.10201303023,20469.1155845116,3834.91162523287
3.29,NaN,NaN,1,0,8.82185327421419e-07,0,1,1,1,-0.000184206915311713,-0.00203690096241726,-0.00594356366915081,8810.05359757424,19577.8968834983,4235.3031404434
3.3,NaN,NaN,1,0,8.82185327421419e-07,0,1,1,1,-0.000148689797611868,-0.0019917193126905,-0.0058094791917303,8364.51382646931,18587.8085032651,4709.80155375679
3.31,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000164348598312323,-0.00194677335190628,-0.00567844603716189,7949.99880849833,17666.6640188852,5189.59128141873
3.32,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000177002600428765,-0.00190330535944038,-0.00555036756725855,7620.35469638462,16934.1215475214,5599.18140782469
3.33,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000187228400771079,-0.00186120601405636,-0.00542519309816182,7302.15317077018,16227.007046156,6018.73769567242
3.34,NaN,NaN,1,0,8.82185327421419e-07,1,1,1,1,-0.000195491951834106,-0.00182038272200118,-0.00530286993346115,6995.54077538731,15545.6461675274,6446.78178184106
3.35,1,0.23,1,0,3.71640363538809e-07,1,1,1,1,-0.000202169793556547,-0.00178075651078911,-0.00518334400738942,6700.53043026742,14890.0676228165,0
3.36,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000207566210875185,-0.00174225951651596,-0.0050665603993311,6417.0299511716,14260.0665581591,6.88795695391322
3.37,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000211927098881715,-0.0017048329508713,-0.00495246374443112,6144.86598572734,13655.2577460608,27.0050259168081
3.38,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000215451167366895,-0.00166842545585883,-0.00484099856033456,5883.80377653995,13075.1195034221,59.5382407240017
3.39,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000218298995302318,-0.00163299177188538,-0.00473210950624274,5633.56326873471,12519.0294860771,103.689463107249
3.4,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000220600347839556,-0.00159849165914284,-0.00462574158736413,5393.83209711454,11986.2935491434,158.680748203101
3.41,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000222460089235719,-0.00156488902373409,-0.00452184031532772,5164.27595835894,11476.1687963532,223.758435917734
3.42,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000223962961135889,-0.00153215120930848,-0.00442035183309764,4944.54682156382,10987.8818256974,298.196104339129
3.43,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000225177443941392,-0.00150024842250029,-0.00432122301128795,4734.28937052648,10520.6430456144,381.296555460525
3.44,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000226158877212381,-0.00146915326654618,-0.00422440152145158,4533.14601161861,10073.6578035969,472.393006214234
3.45,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000226951981290134,-0.0014388403623735,-0.00412983589084672,4340.76072602271,9646.13494671712,570.849644614405
3.46,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000227592895040198,-0.00140928604042402,-0.00403747554231846,4156.78199635824,9237.29332524053,676.061690696962
3.47,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000228110822568935,-0.00138046808968754,-0.00394727082223444,3980.86499577521,8846.36665727825,787.455080018852
3.48,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000228529363948328,-0.00135236555301432,-0.00385917301884797,3812.67319220189,8472.60709378198,904.485866444231
3.49,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000228867590585346,-0.00132495855987157,-0.00377313437300562,3651.87949099862,8115.28775777471,1026.63942209101
3.5,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000229140914236534,-0.00129822818940358,-0.00368910808274724,3498.16701504798,7773.7044778844,1153.4294961085
3.51,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000229361789265648,-0.00127215635802408,-0.0036070483030479,3351.22960154223,7447.17689231606,1284.39718042772
3.52,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000229540280143675,-0.00124672572687577,-0.00352691014171079,3210.77207869462,7135.04906376582,1419.1098195636
3.53,NaN,NaN,1,0,3.71640363538809e-07,0,1,1,1,-0.000185422021893705,-0.00122191962538632,-0.00344864965222482,3076.51037266217,6836.68971702704,1557.15989264887
3.54,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000194032202612269,-0.00119664255832994,-0.00337222382424367,2909.29605497148,6465.10234438106,1735.85519424364
3.55,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000200990158532386,-0.00117219189958506,-0.00329755352403498,2793.80449505355,6208.45443345233,1874.13138195438
3.56,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.00020661293837508,-0.001148507202726,-0.00322460686236061,2682.25411834333,5960.56470742963,2015.59790116208
3.57,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.0002111567517482,-0.00112553722730128,-0.00315335096984263,2574.69976355719,5721.55503012708,2159.77913316793
3.58,NaN,NaN,1,0,3.71640363538809e-07,1,1,1,1,-0.000214828643685525,-0.00110323823064397,-0.00308375234657112,2471.14898332264,5491.44218516143,2306.24806440916
3.59,1,0.24,1,0,1.56204161722868e-07,1,1,1,1,-0.000217795928935213,-0.00108157258604681,-0.00301577714108427,2371.57227688071,5270.16061529046,0
3.6,NaN,NaN,1,0,1.56204161722868e-07,0,1,1,1,-0.000175972658210976,-0.00106050766470983,-0.00294939137234628,2275.91160223035,5057.58133828966,2.22548069134779
3.61,NaN,NaN,1,0,1.56204161722868e-07,0,1,1,1,-0.000142174938552554,-0.00103893650950634,-0.00288456110573278,2150.20108637786,4778.22463639524,12.6413684482815
3.62,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000159083888587618,-0.00101706718507549,-0.00282121557834109,2036.07034130964,4524.60075846586,30.7850727046077
3.63,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000172748146382554,-0.000996143546424042,-0.00275929359718743,1962.30003502988,4360.66674451085,44.0500244852721
3.64,NaN,NaN,1,0,1.56204161722868e-07,0,1,1,1,-0.000139569184747911,-0.00097606340280323,-0.00269877876114513,1889.95226675264,4199.89392611698,60.9869460294022
3.65,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000156978158092056,-0.000955663818307515,-0.00263965172461612,1788.87916701931,3975.2870378207,92.9019014491898
3.66,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000171046488723246,-0.000936186271111841,-0.0025818538916958,1725.50011111359,3834.44469136353,114.525871711288
3.67,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000182415219252956,-0.00091752680723873,-0.00252537128762211,1663.15246474613,3695.8943661025,139.421008175191
3.68,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000191602381343858,-0.000899599640942521,-0.0024701868493664,1602.11062859614,3560.24584132475,167.233934045846
3.69,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000199026600526814,-0.000882333711772688,-0.00241628115519887,1542.58461040233,3427.96580089406,197.671599956369
3.7,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000205026171442313,-0.000865669901250735,-0.0023636330110456,1484.72868550316,3299.39707889591,230.481051260642
3.71,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000209874472695696,-0.000849558782611897,-0.00231221992119122,1428.65021901154,3174.77826447008,265.437140540274
3.72,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000213792423724964,-0.000833958801345971,-0.0022620184655929,1374.41792241463,3054.26204981028,302.335113365212
3.73,NaN,NaN,1,0,1.56204161722868e-07,0,1,1,1,-0.000172737393622532,-0.000818834803894927,-0.00221300460179662,1322.06920952814,2937.9315767292,340.986146154769
3.74,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000183781653029308,-0.000803078426350614,-0.00216515390599303,1244.71596073607,2766.03546830238,400.662784309782
3.75,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000192706607409999,-0.000787975635939628,-0.00211840475138075,1201.01161921772,2668.91470937271,439.418693978277
3.76,NaN,NaN,1,0,1.56204161722868e-07,0,1,1,1,-0.000155697776771878,-0.000773458810140876,-0.00207274176328058,1158.21917141236,2573.82038091635,480.005042598449
3.77,NaN,NaN,1,0,1.56204161722868e-07,0,1,1,1,-0.000125790644662567,-0.000758393471820106,-0.00202814777376292,1091.41616611323,2425.36925802939,545.675305219689
3.78,NaN,NaN,1,0,1.56204161722868e-07,0,1,1,1,-0.000101622451947977,-0.000742966186674215,-0.00198456726661164,1031.54410972391,2292.3202438309,611.814483694275
3.79,NaN,NaN,1,0,1.56204161722868e-07,1,1,1,1,-0.000126313099742566,-0.000727325737015446,-0.00194195303434602,977.260394476969,2171.68976550438,677.772730352861
3.8,NaN,NaN,1,0,1.56204161722868e-07,0,1,1,1,-0.000102044652077764,-0.000712668841830273,-0.00190026459624704,949.147127472149,2109.215838827,711.956082005185
